prefecture,city,prefectureAndCity,latitude,longitude
北海道,北広島市,"北海道, 北広島市",42.98563,141.563543
北海道,石狩市,"北海道, 石狩市",43.171384,141.31552
北海道,北斗市,"北海道, 北斗市",41.82406,140.652903
北海道,"石狩郡, 当別町","北海道, 石狩郡, 当別町",43.223683,141.517072
北海道,"石狩郡, 新篠津村","北海道, 石狩郡, 新篠津村",43.225424,141.649216
北海道,"松前郡, 松前町","北海道, 松前郡, 松前町",41.430037,140.110435
北海道,"松前郡, 福島町","北海道, 松前郡, 福島町",41.483802,140.251326
北海道,"上磯郡, 知内町","北海道, 上磯郡, 知内町",41.598356,140.418963
北海道,"上磯郡, 木古内町","北海道, 上磯郡, 木古内町",41.678264,140.437568
北海道,"亀田郡, 七飯町","北海道, 亀田郡, 七飯町",41.89572,140.69428
北海道,"茅部郡, 鹿部町","北海道, 茅部郡, 鹿部町",42.038487,140.815939
北海道,"茅部郡, 森町","北海道, 茅部郡, 森町",42.104795,140.576324
北海道,"二海郡, 八雲町","北海道, 二海郡, 八雲町",42.255999,140.265281
北海道,"山越郡, 長万部町","北海道, 山越郡, 長万部町",42.513688,140.380633
北海道,"檜山郡, 江差町","北海道, 檜山郡, 江差町",41.869156,140.12746
北海道,"檜山郡, 上ノ国町","北海道, 檜山郡, 上ノ国町",41.801082,140.121348
北海道,"檜山郡, 厚沢部町","北海道, 檜山郡, 厚沢部町",41.920901,140.225472
北海道,"爾志郡, 乙部町","北海道, 爾志郡, 乙部町",41.968501,140.135719
北海道,"奥尻郡, 奥尻町","北海道, 奥尻郡, 奥尻町",42.172278,139.514008
北海道,"瀬棚郡, 今金町","北海道, 瀬棚郡, 今金町",42.429422,140.008878
北海道,"久遠郡, せたな町","北海道, 久遠郡, せたな町",42.417161,139.882988
北海道,"島牧郡, 島牧村","北海道, 島牧郡, 島牧村",42.70052,140.06146
北海道,"寿都郡, 寿都町","北海道, 寿都郡, 寿都町",42.790979,140.22898
北海道,"寿都郡, 黒松内町","北海道, 寿都郡, 黒松内町",42.667864,140.30754
北海道,"磯谷郡, 蘭越町","北海道, 磯谷郡, 蘭越町",42.809075,140.528312
北海道,"虻田郡, ニセコ町","北海道, 虻田郡, ニセコ町",42.804705,140.687493
北海道,"虻田郡, 真狩村","北海道, 虻田郡, 真狩村",42.762971,140.803744
北海道,"虻田郡, 留寿都村","北海道, 虻田郡, 留寿都村",42.73736,140.875591
北海道,"虻田郡, 喜茂別町","北海道, 虻田郡, 喜茂別町",42.795472,140.9345
北海道,"虻田郡, 京極町","北海道, 虻田郡, 京極町",42.858208,140.884088
北海道,"虻田郡, 倶知安町","北海道, 虻田郡, 倶知安町",42.901829,140.758698
北海道,"虻田郡, 豊浦町","北海道, 虻田郡, 豊浦町",42.583447,140.711832
北海道,"虻田郡, 洞爺湖町","北海道, 虻田郡, 洞爺湖町",42.551269,140.764098
北海道,"岩内郡, 共和町","北海道, 岩内郡, 共和町",42.980398,140.611187
北海道,"岩内郡, 岩内町","北海道, 岩内郡, 岩内町",42.979785,140.514753
北海道,"古宇郡, 泊村","北海道, 古宇郡, 泊村",43.063355,140.498859
北海道,"古宇郡, 神恵内村","北海道, 古宇郡, 神恵内村",43.143813,140.430742
北海道,"積丹郡, 積丹町","北海道, 積丹郡, 積丹町",43.298853,140.598193
北海道,"古平郡, 古平町","北海道, 古平郡, 古平町",43.26536,140.63882
北海道,"余市郡, 仁木町","北海道, 余市郡, 仁木町",43.151691,140.76613
北海道,"余市郡, 余市町","北海道, 余市郡, 余市町",43.195232,140.783467
北海道,"余市郡, 赤井川村","北海道, 余市郡, 赤井川村",43.08349,140.813481
北海道,"空知郡, 南幌町","北海道, 空知郡, 南幌町",43.063727,141.650069
北海道,"空知郡, 奈井江町","北海道, 空知郡, 奈井江町",43.425106,141.882788
北海道,"空知郡, 上砂川町","北海道, 空知郡, 上砂川町",43.482608,141.984084
北海道,"空知郡, 上富良野町","北海道, 空知郡, 上富良野町",43.455661,142.467073
北海道,"空知郡, 中富良野町","北海道, 空知郡, 中富良野町",43.405671,142.425136
北海道,"空知郡, 南富良野町","北海道, 空知郡, 南富良野町",43.163979,142.568488
北海道,"夕張郡, 由仁町","北海道, 夕張郡, 由仁町",42.999605,141.790338
北海道,"夕張郡, 長沼町","北海道, 夕張郡, 長沼町",43.010353,141.695252
北海道,"夕張郡, 栗山町","北海道, 夕張郡, 栗山町",43.056309,141.784255
北海道,"樺戸郡, 月形町","北海道, 樺戸郡, 月形町",43.338436,141.669451
北海道,"樺戸郡, 浦臼町","北海道, 樺戸郡, 浦臼町",43.430322,141.818837
北海道,"樺戸郡, 新十津川町","北海道, 樺戸郡, 新十津川町",43.548547,141.877032
北海道,"雨竜郡, 妹背牛町","北海道, 雨竜郡, 妹背牛町",43.700112,141.961711
北海道,"雨竜郡, 秩父別町","北海道, 雨竜郡, 秩父別町",43.767013,141.957958
北海道,"雨竜郡, 雨竜町","北海道, 雨竜郡, 雨竜町",43.643924,141.88899
北海道,"雨竜郡, 北竜町","北海道, 雨竜郡, 北竜町",43.731356,141.879022
北海道,"雨竜郡, 沼田町","北海道, 雨竜郡, 沼田町",43.806802,141.933272
北海道,"雨竜郡, 幌加内町","北海道, 雨竜郡, 幌加内町",44.009854,142.153933
北海道,"上川郡, 鷹栖町","北海道, 上川郡, 鷹栖町",43.843353,142.354451
北海道,"上川郡, 東神楽町","北海道, 上川郡, 東神楽町",43.696626,142.451437
北海道,"上川郡, 当麻町","北海道, 上川郡, 当麻町",43.828177,142.508366
北海道,"上川郡, 比布町","北海道, 上川郡, 比布町",43.875076,142.477552
北海道,"上川郡, 愛別町","北海道, 上川郡, 愛別町",43.906504,142.577973
北海道,"上川郡, 上川町","北海道, 上川郡, 上川町",43.84718,142.770431
北海道,"上川郡, 東川町","北海道, 上川郡, 東川町",43.698974,142.510317
北海道,"上川郡, 美瑛町","北海道, 上川郡, 美瑛町",43.588187,142.466972
北海道,"上川郡, 和寒町","北海道, 上川郡, 和寒町",44.023068,142.413306
北海道,"上川郡, 剣淵町","北海道, 上川郡, 剣淵町",44.095677,142.361221
北海道,"上川郡, 下川町","北海道, 上川郡, 下川町",44.302503,142.635308
北海道,"上川郡, 新得町","北海道, 上川郡, 新得町",43.079796,142.838737
北海道,"上川郡, 清水町","北海道, 上川郡, 清水町",43.011356,142.88454
北海道,"勇払郡, 占冠村","北海道, 勇払郡, 占冠村",42.979779,142.398357
北海道,"勇払郡, 厚真町","北海道, 勇払郡, 厚真町",42.723662,141.877935
北海道,"勇払郡, 安平町","北海道, 勇払郡, 安平町",42.762815,141.818017
北海道,"勇払郡, むかわ町","北海道, 勇払郡, むかわ町",42.574807,141.92675
北海道,"中川郡, 美深町","北海道, 中川郡, 美深町",44.481126,142.343014
北海道,"中川郡, 音威子府村","北海道, 中川郡, 音威子府村",44.725004,142.262464
北海道,"中川郡, 中川町","北海道, 中川郡, 中川町",44.811346,142.071438
北海道,"中川郡, 幕別町","北海道, 中川郡, 幕別町",42.908234,143.355969
北海道,"中川郡, 池田町","北海道, 中川郡, 池田町",42.928955,143.448355
北海道,"中川郡, 豊頃町","北海道, 中川郡, 豊頃町",42.801052,143.505919
北海道,"中川郡, 本別町","北海道, 中川郡, 本別町",43.124712,143.610573
北海道,"増毛郡, 増毛町","北海道, 増毛郡, 増毛町",43.856033,141.525198
北海道,"留萌郡, 小平町","北海道, 留萌郡, 小平町",44.015108,141.662575
北海道,"苫前郡, 苫前町","北海道, 苫前郡, 苫前町",44.30604,141.653022
北海道,"苫前郡, 羽幌町","北海道, 苫前郡, 羽幌町",44.360683,141.69725
北海道,"苫前郡, 初山別村","北海道, 苫前郡, 初山別村",44.532154,141.766409
北海道,"天塩郡, 遠別町","北海道, 天塩郡, 遠別町",44.722139,141.792369
北海道,"天塩郡, 天塩町","北海道, 天塩郡, 天塩町",44.888341,141.745397
北海道,"天塩郡, 豊富町","北海道, 天塩郡, 豊富町",45.102933,141.777505
北海道,"天塩郡, 幌延町","北海道, 天塩郡, 幌延町",45.017711,141.849384
北海道,"宗谷郡, 猿払村","北海道, 宗谷郡, 猿払村",45.330616,142.109192
北海道,"枝幸郡, 浜頓別町","北海道, 枝幸郡, 浜頓別町",45.123694,142.359948
北海道,"枝幸郡, 中頓別町","北海道, 枝幸郡, 中頓別町",44.969819,142.286735
北海道,"枝幸郡, 枝幸町","北海道, 枝幸郡, 枝幸町",44.938714,142.581411
北海道,"礼文郡, 礼文町","北海道, 礼文郡, 礼文町",45.30302,141.047689
北海道,"利尻郡, 利尻町","北海道, 利尻郡, 利尻町",45.187068,141.139627
北海道,"利尻郡, 利尻富士町","北海道, 利尻郡, 利尻富士町",45.247735,141.214344
北海道,"網走郡, 美幌町","北海道, 網走郡, 美幌町",43.823782,144.107042
北海道,"網走郡, 津別町","北海道, 網走郡, 津別町",43.706453,144.025032
北海道,"網走郡, 大空町","北海道, 網走郡, 大空町",43.91185,144.172709
北海道,"斜里郡, 斜里町","北海道, 斜里郡, 斜里町",43.911513,144.670605
北海道,"斜里郡, 清里町","北海道, 斜里郡, 清里町",43.835216,144.594562
北海道,"斜里郡, 小清水町","北海道, 斜里郡, 小清水町",43.856852,144.462025
北海道,"常呂郡, 訓子府町","北海道, 常呂郡, 訓子府町",43.725255,143.74173
北海道,"常呂郡, 置戸町","北海道, 常呂郡, 置戸町",43.676323,143.586397
北海道,"常呂郡, 佐呂間町","北海道, 常呂郡, 佐呂間町",44.017756,143.774506
北海道,"紋別郡, 遠軽町","北海道, 紋別郡, 遠軽町",44.061953,143.527947
北海道,"紋別郡, 湧別町","北海道, 紋別郡, 湧別町",44.151598,143.572894
北海道,"紋別郡, 滝上町","北海道, 紋別郡, 滝上町",44.192203,143.077588
北海道,"紋別郡, 興部町","北海道, 紋別郡, 興部町",44.469878,143.123891
北海道,"紋別郡, 西興部村","北海道, 紋別郡, 西興部村",44.328853,142.944392
北海道,"紋別郡, 雄武町","北海道, 紋別郡, 雄武町",44.582551,142.96181
北海道,"有珠郡, 壮瞥町","北海道, 有珠郡, 壮瞥町",42.552283,140.886014
北海道,"白老郡, 白老町","北海道, 白老郡, 白老町",42.55126,141.355955
北海道,"沙流郡, 日高町","北海道, 沙流郡, 日高町",42.48029,142.074398
北海道,"沙流郡, 平取町","北海道, 沙流郡, 平取町",42.585081,142.128523
北海道,"新冠郡, 新冠町","北海道, 新冠郡, 新冠町",42.362406,142.318332
北海道,"浦河郡, 浦河町","北海道, 浦河郡, 浦河町",42.168516,142.76812
北海道,"様似郡, 様似町","北海道, 様似郡, 様似町",42.127853,142.93355
北海道,"幌泉郡, えりも町","北海道, 幌泉郡, えりも町",42.01628,143.148443
北海道,"日高郡, 新ひだか町","北海道, 日高郡, 新ひだか町",42.341281,142.368591
北海道,"河東郡, 音更町","北海道, 河東郡, 音更町",42.994143,143.19796
北海道,"河東郡, 士幌町","北海道, 河東郡, 士幌町",43.168027,143.241377
北海道,"河東郡, 上士幌町","北海道, 河東郡, 上士幌町",43.232548,143.296189
北海道,"河東郡, 鹿追町","北海道, 河東郡, 鹿追町",43.099102,142.989043
北海道,"河西郡, 芽室町","北海道, 河西郡, 芽室町",42.91186,143.050863
北海道,"河西郡, 中札内村","北海道, 河西郡, 中札内村",42.697614,143.132443
北海道,"河西郡, 更別村","北海道, 河西郡, 更別村",42.650351,143.187858
北海道,"広尾郡, 大樹町","北海道, 広尾郡, 大樹町",42.49754,143.278814
北海道,"広尾郡, 広尾町","北海道, 広尾郡, 広尾町",42.285838,143.311496
北海道,"足寄郡, 足寄町","北海道, 足寄郡, 足寄町",43.244801,143.553905
北海道,"足寄郡, 陸別町","北海道, 足寄郡, 陸別町",43.468981,143.747243
北海道,"十勝郡, 浦幌町","北海道, 十勝郡, 浦幌町",42.808927,143.658396
北海道,"釧路郡, 釧路町","北海道, 釧路郡, 釧路町",42.996045,144.466032
北海道,"厚岸郡, 厚岸町","北海道, 厚岸郡, 厚岸町",43.051871,144.84736
北海道,"厚岸郡, 浜中町","北海道, 厚岸郡, 浜中町",43.077145,145.129369
北海道,"川上郡, 標茶町","北海道, 川上郡, 標茶町",43.30344,144.600779
北海道,"川上郡, 弟子屈町","北海道, 川上郡, 弟子屈町",43.485348,144.459221
北海道,"阿寒郡, 鶴居村","北海道, 阿寒郡, 鶴居村",43.229887,144.321216
北海道,"白糠郡, 白糠町","北海道, 白糠郡, 白糠町",42.956177,144.071805
北海道,"野付郡, 別海町","北海道, 野付郡, 別海町",43.393787,145.117271
北海道,"標津郡, 中標津町","北海道, 標津郡, 中標津町",43.555242,144.971391
北海道,"標津郡, 標津町","北海道, 標津郡, 標津町",43.661387,145.131319
北海道,"目梨郡, 羅臼町","北海道, 目梨郡, 羅臼町",44.021876,145.18962
